date,fullName,issuerCik,netTransacted,reportedTitle,symbol,totalBought,totalSold
2022-09-18,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-17,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-16,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-15,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-14,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-13,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-12,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-11,HERMANCE FRANK S,0001037868,543852,EXECUTIVE CHAIRMAN,AME,1086260,-542408
2022-09-10,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-09,SMALLS ISAAC S,0001037868,17374,VP - FINANCIAL REPORTING,AME,36014,-18640
2022-09-08,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-07,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-06,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-05,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-04,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-03,Seavers Dean,0001037868,1380,,AME,1380,
2022-09-02,SMALLS ISAAC S,0001037868,17374,VP - FINANCIAL REPORTING,AME,36014,-18640
2022-09-01,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-31,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-30,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-29,SMALLS ISAAC S,0001037868,17374,VP - FINANCIAL REPORTING,AME,36014,-18640
2022-08-28,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-27,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-26,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-25,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-24,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-23,CIAMPITTI TONY J,0001037868,186856,PRES. - ELECTRONIC INSTRUMENTS,AME,274314,-87458
2022-08-22,MANDOS ROBERT R,0001037868,209552,EXECUTIVE VP & CFO,AME,340870,-131318
2022-08-21,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-20,WILLIAMS DENNIS K,0001037868,135774,,AME,206288,-70514
2022-08-19,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-18,Hardin John Wesley,0001037868,-1397,PRES- AERO & HVY VEHICLE PROD,AME,,-1397
2022-08-17,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-16,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-15,SMALLS ISAAC S,0001037868,17374,VP - FINANCIAL REPORTING,AME,36014,-18640
2022-08-14,HERMANCE FRANK S,0001037868,543852,EXECUTIVE CHAIRMAN,AME,1086260,-542408
2022-08-13,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-12,SMALLS ISAAC S,0001037868,17374,VP - FINANCIAL REPORTING,AME,36014,-18640
2022-08-11,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-10,SMALLS ISAAC S,0001037868,17374,VP - FINANCIAL REPORTING,AME,36014,-18640
2022-08-09,HERMANCE FRANK S,0001037868,543852,EXECUTIVE CHAIRMAN,AME,1086260,-542408
2022-07-29,Seavers Dean,0001037868,1380,,AME,1380,
2022-07-28,Seavers Dean,0001037868,1380,,AME,1380,
2022-07-27,HERMANCE FRANK S,0001037868,543852,EXECUTIVE CHAIRMAN,AME,1086260,-542408
2022-07-26,SMALLS ISAAC S,0001037868,17374,VP - FINANCIAL REPORTING,AME,36014,-18640
2022-07-25,Seavers Dean,0001037868,1380,,AME,1380,
2022-07-24,Seavers Dean,0001037868,1380,,AME,1380,
2022-07-22,MANDOS ROBERT R,0001037868,206381,SENIOR VP - COMPTROLLER,AME,359412,-153031
2022-07-21,Seavers Dean,0001037868,1380,,AME,1380,
2022-07-23,SAUNDERS DEIRDRE D,0001037868,-249,VICE PRESIDENT & TREASURER,AME,,-249
2022-08-06,HERMANCE FRANK S,0001037868,543852,EXECUTIVE CHAIRMAN,AME,1086260,-542408
2022-08-05,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-04,SMALLS ISAAC S,0001037868,17374,VP - FINANCIAL REPORTING,AME,36014,-18640
2022-08-03,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-02,Seavers Dean,0001037868,1380,,AME,1380,
2022-08-01,Seavers Dean,0001037868,1380,,AME,1380,
2022-07-31,Seavers Dean,0001037868,1380,,AME,1380,
2022-07-30,Seavers Dean,0001037868,1380,,AME,1380,
,FITZSIMMONS ELLEN M,,101869,SVP - Law & Public Affairs,CSX,213345,-111476
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Brown David A,,10877,Executive Vice President & COO,CSX,31641,-20764
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Brown David A,,10877,Executive Vice President & COO,CSX,31641,-20764
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Boone Kevin S.,,95422,EVP - Sales & Marketing,CSX,99779,-4357
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,ZILLMER JOHN J,,-98586,,CSX,39631,-138217
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Brown David A,,10877,Executive Vice President & COO,CSX,31641,-20764
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Eliasson Fredrik J,,-7470,EVP - Chief Sales/Mktg Officer,CSX,,-7470
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,MUNOZ OSCAR,,-64798,President & COO,CSX,1950,-66748
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Goldman Nathan D,,302229,EVP & CLO,CSX,563728,-261499
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,ZILLMER JOHN J,,-98586,,CSX,39631,-138217
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,WHISLER J STEVEN,,3945,,CSX,3945,
,MOFFETT DAVID M,,4452,,CSX,4452,
,Bostick Thomas,,,,CSX,,
,Bostick Thomas,,,,CSX,,
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Bostick Thomas,,,,CSX,,
,Bostick Thomas,,1910,,CSX,1910,
,GOODEN CLARENCE W,,116071,President,CSX,318175,-202104
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,GOODEN CLARENCE W,,116071,President,CSX,318175,-202104
,MOFFETT DAVID M,,21379,,CSX,21379,
,Bostick Thomas,,,,CSX,,
,Bostick Thomas,,,,CSX,,
,MOFFETT DAVID M,,4452,,CSX,4452,
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Eliasson Fredrik J,,-7470,EVP - Chief Sales/Mktg Officer,CSX,,-7470
,GOODEN CLARENCE W,,116071,President,CSX,318175,-202104
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,GOODEN CLARENCE W,,116071,President,CSX,318175,-202104
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,RATCLIFFE DAVID M,,95730,,CSX,95730,
,Wallace Mark Kenneth,,-35451,Executive Vice President - CSX,CSX,852,-36303
,Behring Alexandre,,-23778129,,CSX,14728,-23792857
,Wallace Mark Kenneth,,126036,Executive Vice President - CSX,CSX,323826,-197790
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
,MOFFETT DAVID M,,20363,,CSX,26182,-5819
,ZILLMER JOHN J,,-98586,,CSX,39631,-138217
,Glassman Andrew L,,6469,Vice President & Controller,CSX,7672,-1203
2023-04-19,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-18,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-17,ROBB JAMES B,0000072741,7455,VP-Enterprise Plan. & Dev.,ES,8099,-644
2023-04-16,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-15,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-14,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-04-13,ROBB JAMES B,0000072741,7455,VP-Enterprise Plan. & Dev.,ES,8099,-644
2023-04-12,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-11,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-10,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-09,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-08,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-07,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-06,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-04-05,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-04-04,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-03,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-02,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-04-01,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-31,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-30,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-29,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-16,VAN FAASEN WILLIAM C,0000072741,41023,,ES,51012,-9989
2023-03-15,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-14,SWOPE JOHN F,0000072741,36449,,ES,43221,-6772
2023-03-13,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-12,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-11,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-10,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-09,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-08,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-07,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-06,BUTLER GREGORY B,0000072741,-3393,Sr. VP and General Counsel,ES,,-3393
2023-03-28,ROBB JAMES B,0000072741,7455,VP-Enterprise Plan. & Dev.,ES,8099,-644
2023-03-27,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-26,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-03-25,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-03-24,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-23,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-03-22,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-21,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-20,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-19,ROBB JAMES B,0000072741,7455,VP-Enterprise Plan. & Dev.,ES,8099,-644
2023-03-18,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-17,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-03-05,MAY THOMAS J,0000072741,4579637,"President, CEO & Trustee",ES,6395748,-1816111
2023-03-04,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-03,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-03-02,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-03-01,VAN FAASEN WILLIAM C,0000072741,41023,,ES,51012,-9989
2023-02-28,ROBB JAMES B,0000072741,7455,VP-Enterprise Plan. & Dev.,ES,8099,-644
2023-02-27,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-02-26,ROBB JAMES B,0000072741,7455,VP-Enterprise Plan. & Dev.,ES,8099,-644
2023-02-25,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-02-24,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-02-23,Buth Jay,0000072741,,VP-Accounting and Controller,ES,,
2023-02-22,MAY THOMAS J,0000072741,4579637,"President, CEO & Trustee",ES,6395748,-1816111
2023-02-21,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-02-20,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-02-19,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-02-18,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-02-17,ROBB JAMES B,0000072741,7455,VP-Enterprise Plan. & Dev.,ES,8099,-644
2023-02-16,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-02-15,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-02-14,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2023-02-13,MAY THOMAS J,0000072741,-300000,President and CEO,ES,,-300000
2023-02-01,JUDGE JAMES J,0000072741,690291,EVP & CFO,ES,1055931,-365640
2023-01-31,MAY THOMAS J,0000072741,4579637,"President, CEO & Trustee",ES,6395748,-1816111
2023-01-30,Moreira John M.,0000072741,,"EVP, CFO and Treasurer",ES,,
2022-12-06,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-12-05,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-12-04,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-12-03,MATHEWS SYLVIA M,0001099219,14713,,MET,16701,-1988
2022-12-02,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-12-01,KELLY ALFRED F JR,0001099219,38500,,MET,40819,-2319
2022-11-30,KELLY ALFRED F JR,0001099219,38500,,MET,40819,-2319
2022-11-29,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-28,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-11-27,MATHEWS SYLVIA M,0001099219,14713,,MET,16701,-1988
2022-11-26,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-25,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-24,KELLY ALFRED F JR,0001099219,38500,,MET,40819,-2319
2022-11-23,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-22,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-21,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-20,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-11-19,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-11-18,Khalaf Michel,0001099219,134180,"President, U.S. Bus. and EMEA",MET,166797,-32617
2022-11-17,Khalaf Michel,0001099219,134180,"President, U.S. Bus. and EMEA",MET,166797,-32617
2022-11-16,KELLY ALFRED F JR,0001099219,38500,,MET,40819,-2319
2022-11-15,STEERE WILLIAM C JR,0001099219,13364,,MET,17950,-4586
2022-11-14,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-11-13,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-12,MATHEWS SYLVIA M,0001099219,14713,,MET,16701,-1988
2022-11-11,Khalaf Michel,0001099219,134180,"President, U.S. Bus. and EMEA",MET,166797,-32617
2022-11-10,KELLY ALFRED F JR,0001099219,38500,,MET,40819,-2319
2022-11-09,GAUSTER STEPHEN W,0001099219,7275,SVP & Interim General Counsel,MET,7771,-496
2022-11-08,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-11-07,Townsend Christopher G,0001099219,346576,"President, Asia",MET,550036,-203460
2022-11-06,LIPSCOMB JAMES L,0001099219,273482,Exec. VP & General Counsel,MET,360792,-87310
2022-11-05,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-04,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-03,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-02,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-11-01,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-31,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-30,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-29,Kinney Catherine R,0001099219,46088,,MET,54172,-8084
2022-10-28,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-27,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-26,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-25,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-24,MATHEWS SYLVIA M,0001099219,14713,,MET,16701,-1988
2022-10-23,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-22,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-21,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-20,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-19,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-18,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-17,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-16,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-15,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-14,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-13,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-12,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-10-11,KELLY ALFRED F JR,0001099219,38500,,MET,40819,-2319
2022-10-10,KELLY ALFRED F JR,0001099219,38500,,MET,40819,-2319
2022-10-09,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-08,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-07,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-06,MATHEWS SYLVIA M,0001099219,14713,,MET,16701,-1988
2022-10-05,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-04,KANDARIAN STEVEN A,0001099219,602907,EVP & Chief Investment Officer,MET,628392,-25485
2022-10-03,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-10-02,MATHEWS SYLVIA M,0001099219,14713,,MET,16701,-1988
2022-10-01,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-30,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-29,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-28,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-27,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-26,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-25,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-24,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-23,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-22,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-21,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-20,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-19,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-18,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-17,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-16,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-15,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-14,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-13,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-12,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-08-02,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-01,KELLY ALFRED F JR,0001099219,38500,,MET,40819,-2319
2022-07-31,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-07-30,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-07-29,Khalaf Michel,0001099219,134180,"President, U.S. Bus. and EMEA",MET,166797,-32617
2022-07-28,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-07-27,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-07-26,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-07-25,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-07-24,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-08-14,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-13,KELLY ALFRED F JR,0001099219,38500,,MET,40819,-2319
2022-08-12,Khalaf Michel,0001099219,134180,"President, U.S. Bus. and EMEA",MET,166797,-32617
2022-08-11,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-10,MATHEWS SYLVIA M,0001099219,14713,,MET,16701,-1988
2022-08-09,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-06,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-05,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-04,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-03,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-07-17,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-07-16,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-07-22,KELLY EDWARD J III,0001099219,31154,,MET,31154,
2022-07-21,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-07-20,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-07-19,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-07-18,LIPSCOMB JAMES L,0001099219,273482,Exec. VP & General Counsel,MET,360792,-87310
2022-07-23,SCHMIDT OSCAR,0001099219,174841,"President, Latin America",MET,298951,-124110
2022-09-11,Khalaf Michel,0001099219,134180,"President, U.S. Bus. and EMEA",MET,166797,-32617
2022-09-10,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-09,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-08,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-07,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-06,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-05,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-09-04,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-03,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-02,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-09-01,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-31,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-08-30,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
2022-08-29,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-28,Hele John C.R.,0001099219,529255,EVP & Chief Financial Officer,MET,585603,-56348
2022-08-27,SCHOCK TAMARA,0001099219,44599,EVP & Chief Accounting Officer,MET,48531,-3932
