date,fullName,issuerCik,netTransacted,reportedTitle,symbol,totalBought,totalSold
2022-12-28,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-27,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-26,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-25,FORD GERALD J,0000831259,245117,,FCX,2708985,-2463868
2022-12-24,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-23,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-22,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-21,FORD GERALD J,0000831259,245117,,FCX,2708985,-2463868
2022-12-20,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-19,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-12-18,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-17,FORD GERALD J,0000831259,245117,,FCX,2708985,-2463868
2022-12-16,FORD GERALD J,0000831259,245117,,FCX,2708985,-2463868
2022-12-15,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-14,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-13,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-12-12,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-11,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-12-10,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-12-09,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-12-08,ADKERSON RICHARD C,0000831259,4055691,President and CEO,FCX,7363924,-3308233
2022-12-07,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-06,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-05,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-04,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-03,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-12-02,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-12-01,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-30,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-11-29,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-11-28,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-27,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-26,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-11-25,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-24,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-23,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-11-22,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-11-21,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-20,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-11-19,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-18,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-11-17,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-11-16,FORD GERALD J,0000831259,245117,,FCX,2708985,-2463868
2022-11-15,RANKIN B M JR,0000831259,47669,,FCX,709910,-662241
2022-11-14,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-13,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-12,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-11,FORD GERALD J,0000831259,245117,,FCX,2708985,-2463868
2022-11-10,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-09,GRAHAM H DEVON JR,0000831259,195862,,FCX,260864,-65002
2022-11-08,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-07,ADKERSON RICHARD C,0000831259,1026000,"Vice Chairman, Pres. & CEO",FCX,1026000,
2022-11-06,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-05,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-11-04,WHITMIRE C DONALD JR,0000831259,896260,VP & Controller Financial Rptg,FCX,1189410,-293150
2022-11-03,MCDONALD GABRIELLE K,0000831259,132991,,FCX,161908,-28917
2022-07-12,BASS CARL,0000769397,2301813,President & CEO,ADSK,2633256,-331443
2022-07-11,BARTZ CAROL,0000769397,2129996,Executive Chairman,ADSK,4120768,-1990772
2022-07-10,BARTZ CAROL,0000769397,2129996,Executive Chairman,ADSK,4120768,-1990772
2022-07-09,BARTZ CAROL,0000769397,2129996,Executive Chairman,ADSK,4120768,-1990772
2022-07-08,BASS CARL,0000769397,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,Hope Stephen W.,,-394,VP & Chief Accounting Officer,ADSK,11481,-11875
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,-113419,,ADSK,153915,-267334
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,Bado George M,,135442,"VP, Worldwide Sales",ADSK,300000,-164558
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,RAFAEL BETSY,,5271,,ADSK,38376,-33105
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,ROBEL CHARLES J,,209246,,ADSK,251366,-42120
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,BARTZ CAROL,,2129996,Executive Chairman,ADSK,4120768,-1990772
,Sachem Head Master LP,,3201,,ADSK,3201,
,BASS CARL,,2301813,President & CEO,ADSK,2633256,-331443
,Hope Stephen W.,,403,VP & Chief Accounting Officer,ADSK,1683,-1280
,Hope Stephen W.,,403,VP & Chief Accounting Officer,ADSK,1683,-1280
,Irving Blake,,1428,,ADSK,1428,
,Hope Stephen W.,,-1890,VP & Chief Accounting Officer,ADSK,4084,-5974
,Hope Stephen W.,,-1890,VP & Chief Accounting Officer,ADSK,4084,-5974
,Hope Stephen W.,,-1890,VP & Chief Accounting Officer,ADSK,4084,-5974
,Hope Stephen W.,,-2012,VP & Chief Accounting Officer,ADSK,4084,-6096
,Hope Stephen W.,,-2012,VP & Chief Accounting Officer,ADSK,4084,-6096
,DAWSON J HALLAM,,351034,,ADSK,692862,-341828
,Chin Moonhie,,625346,"Sr. VP, SP&O",ADSK,957046,-331700
2022-08-11,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-08-10,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-08-09,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-08-06,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-08-05,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-08-04,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-08-03,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-08-02,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-08-01,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-31,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-30,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-29,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-28,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-27,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-26,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-25,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-07-24,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-07-23,Wereb Stephen G,0000718877,42265,,ATVI,102818,-60553
2022-07-22,Tippl Thomas,0000718877,-1100000,Chief Corporate Officer & CFO,ATVI,1100000,-2200000
2022-07-21,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-20,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-19,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-18,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-17,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-16,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-11-08,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-11-07,ROSE GEORGE L,0000718877,215000,Chief Human Resources Officer,ATVI,215000,
2022-11-06,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-11-05,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-11-04,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-11-03,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-11-02,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-11-01,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-10-31,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-10-30,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-10-29,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-10-28,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-10-27,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-10-26,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-10-25,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-10-24,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-10-23,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-10-22,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-10-21,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-10-20,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-10-19,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-10-18,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,Neumann Spencer Adam,,482249,Chief Financial Officer,ATVI,508117,-25868
,Wereb Stephen G,,959030,Principal Accounting Officer,ATVI,1706382,-747352
,Neumann Spencer Adam,,482249,Chief Financial Officer,ATVI,508117,-25868
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,Neumann Spencer Adam,,482249,Chief Financial Officer,ATVI,508117,-25868
,ZERZA ARMIN,,230730,Chief Financial Officer,ATVI,267293,-36563
,Neumann Spencer Adam,,482249,Chief Financial Officer,ATVI,508117,-25868
2022-07-15,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-07-14,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2022-07-13,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-07-12,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-07-11,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-07-13,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-07-12,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2022-07-11,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2022-07-10,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-07-09,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-07-08,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Drummond David C,,424313,"SVP, Corporate Development",GOOGL,896491,-472178
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,MATHER ANN,,-2364,,GOOGL,2143,-4507
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,WALKER JOHN KENT,,3162,"President, Global Affairs, CLO",GOOGL,14768,-11606
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,Drummond David C,,424313,"SVP, Corporate Development",GOOGL,896491,-472178
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,125,,GOOGL,125,
,Pichai Sundar,,12714,Chief Executive Officer,GOOGL,19366,-6652
,Pichai Sundar,,12714,Chief Executive Officer,GOOGL,19366,-6652
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,MULALLY ALAN R,,245,,GOOGL,245,
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,Pichai Sundar,,155329,Chief Executive Officer,GOOGL,247027,-91698
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,Pichai Sundar,,138260,Chief Executive Officer,GOOGL,254759,-116499
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,Pichai Sundar,,73241,"CEO, Google LLC",GOOGL,518689,-445448
,Porat Ruth,,71108,"SVP, Chief Financial Officer",GOOGL,92304,-21196
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,Pichai Sundar,,94191,Chief Executive Officer,GOOGL,262491,-168300
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,144260,Chief Executive Officer,GOOGL,254759,-110499
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,DOERR L JOHN,,-217932,,GOOGL,2143,-220075
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,ARNOLD FRANCES,,968,,GOOGL,968,
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,Pichai Sundar,,132260,Chief Executive Officer,GOOGL,254759,-122499
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,DOERR L JOHN,,-218072,,GOOGL,2003,-220075
,Pichai Sundar,,177499,Chief Executive Officer,GOOGL,225617,-48118
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,Page Lawrence,,-166666,Chief Executive Officer,GOOGL,3255348,-3422014
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,Porat Ruth,,71108,"SVP, Chief Financial Officer",GOOGL,92304,-21196
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,132260,Chief Executive Officer,GOOGL,254759,-122499
,Pichai Sundar,,155497,Chief Executive Officer,GOOGL,373811,-218314
,Pichai Sundar,,155497,Chief Executive Officer,GOOGL,373811,-218314
,WALKER JOHN KENT,,1229,"President, Global Affairs, CLO",GOOGL,11178,-9949
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,Pichai Sundar,,94191,Chief Executive Officer,GOOGL,262491,-168300
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,Pichai Sundar,,141260,Chief Executive Officer,GOOGL,254759,-113499
,Pichai Sundar,,166179,Chief Executive Officer,GOOGL,239149,-72970
,Pichai Sundar,,161329,Chief Executive Officer,GOOGL,247027,-85698
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,Pichai Sundar,,177499,Chief Executive Officer,GOOGL,225617,-48118
,Pichai Sundar,,73241,"CEO, Google LLC",GOOGL,518689,-445448
,Pichai Sundar,,141260,Chief Executive Officer,GOOGL,254759,-113499
,Pichai Sundar,,155329,Chief Executive Officer,GOOGL,247027,-91698
,DOERR L JOHN,,-217932,,GOOGL,2143,-220075
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,132260,Chief Executive Officer,GOOGL,254759,-122499
,Pichai Sundar,,126913,Chief Executive Officer,GOOGL,339227,-212314
,Brin Sergey,,-84000,President,GOOGL,3652756,-3736756
,Pichai Sundar,,132260,Chief Executive Officer,GOOGL,254759,-122499
,Pichai Sundar,,152329,Chief Executive Officer,GOOGL,247027,-94698
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,Pichai Sundar,,135260,Chief Executive Officer,GOOGL,254759,-119499
,Tilghman Shirley M,,-99,,GOOGL,894,-993
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,Pichai Sundar,,147260,Chief Executive Officer,GOOGL,254759,-107499
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,Pichai Sundar,,135260,Chief Executive Officer,GOOGL,254759,-119499
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Greene Diane B.,,10918,Senior Vice President,GOOGL,20976,-10058
,ARNOLD FRANCES,,1826,,GOOGL,1826,
,MATHER ANN,,-2364,,GOOGL,2143,-4507
,Pichai Sundar,,126913,Chief Executive Officer,GOOGL,339227,-212314
,Pichai Sundar,,155497,Chief Executive Officer,GOOGL,373811,-218314
,Pichai Sundar,,155497,Chief Executive Officer,GOOGL,373811,-218314
,Pichai Sundar,,155497,Chief Executive Officer,GOOGL,373811,-218314
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,Porat Ruth,,71108,"SVP, Chief Financial Officer",GOOGL,92304,-21196
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,Pichai Sundar,,164329,Chief Executive Officer,GOOGL,247027,-82698
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,Pichai Sundar,,166179,Chief Executive Officer,GOOGL,239149,-72970
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1686,,GOOGL,1686,
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,SCHMIDT ERIC E,,-17116,,GOOGL,634723,-651839
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,ARNOLD FRANCES,,1776,,GOOGL,1826,-50
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,Pichai Sundar,,159428,Chief Executive Officer,GOOGL,381543,-222115
,O'Toole Amie Thuener,,7754,"VP, Chief Accounting Officer",GOOGL,13646,-5892
